run_id,wavelength_um,reflectance_0
run_002,9.901e-06,0.00417621
run_002,9.906e-06,0.00410181
run_002,9.911e-06,0.00390077
run_002,9.916e-06,0.00353249
run_002,9.921e-06,0.00307974
run_002,9.926e-06,0.00267437
run_002,9.931e-06,0.00239872
run_002,9.936e-06,0.0022354
run_002,9.941e-06,0.00210049
run_002,9.946e-06,0.00191395
run_002,9.951e-06,0.00166155
run_002,9.956e-06,0.00138615
run_002,9.961e-06,0.00115067
run_002,9.966e-06,0.000977785
run_002,9.971e-06,0.000851708
run_002,9.976e-06,0.000734132
run_002,9.981e-06,0.000608017
run_002,9.986e-06,0.000479455
run_002,9.991e-06,0.000370957
run_002,9.996e-06,0.000294189
run_002,1.0001e-05,0.000249266
run_002,1.0006e-05,0.000228396
run_002,1.0011e-05,0.000226635
run_002,1.0016e-05,0.00024324
run_002,1.0021e-05,0.000281251
run_002,1.0026e-05,0.000348769
run_002,1.0031e-05,0.000455628
run_002,1.0036e-05,0.000604878
run_002,1.0041e-05,0.000784637
run_002,1.0046e-05,0.00097961
run_002,1.0051e-05,0.00119515
run_002,1.0056e-05,0.00146219
run_002,1.0061e-05,0.00180852
run_002,1.0066e-05,0.00221555
run_002,1.0071e-05,0.00263797
run_002,1.0076e-05,0.00305752
run_002,1.0081e-05,0.00353443
run_002,1.0086e-05,0.004132
run_002,1.0091e-05,0.00484421
run_002,1.0096e-05,0.00557092
run_002,1.0101e-05,0.00628281
run_002,1.0106e-05,0.00705882
run_002,1.0111e-05,0.00802619
run_002,1.0116e-05,0.00913238
run_002,1.0121e-05,0.0102582
run_002,1.0126e-05,0.0113579
run_002,1.0131e-05,0.0126212
run_002,1.0136e-05,0.0141212
run_002,1.0141e-05,0.0157674
run_002,1.0146e-05,0.0173748
run_002,1.0151e-05,0.0191097
run_002,1.0156e-05,0.0211175
run_002,1.0161e-05,0.0233925
run_002,1.0166e-05,0.0256709
run_002,1.0171e-05,0.0281199
run_002,1.0176e-05,0.0308799
run_002,1.0181e-05,0.0339913
run_002,1.0186e-05,0.037161
run_002,1.0191e-05,0.0406618
run_002,1.0196e-05,0.0445387
run_002,1.0201e-05,0.0488327
run_002,1.0206e-05,0.0533085
run_002,1.0211e-05,0.0584045
run_002,1.0216e-05,0.0639101
run_002,1.0221e-05,0.0700195
run_002,1.0226e-05,0.0766069
run_002,1.0231e-05,0.0841329
run_002,1.0236e-05,0.092191
run_002,1.0241e-05,0.101436
run_002,1.0246e-05,0.111482
run_002,1.0251e-05,0.123062
run_002,1.0256e-05,0.135742
run_002,1.0261e-05,0.150547
run_002,1.0266e-05,0.166891
run_002,1.0271e-05,0.186166
run_002,1.0276e-05,0.207679
run_002,1.0281e-05,0.232985
run_002,1.0286e-05,0.261436
run_002,1.0291e-05,0.293425
run_002,1.0296e-05,0.328696
run_002,1.0301e-05,0.363117
run_002,1.0306e-05,0.397066
run_002,1.0311e-05,0.422812
run_002,1.0316e-05,0.44055
run_002,1.0321e-05,0.446327
run_002,1.0326e-05,0.440311
run_002,1.0331e-05,0.425156
run_002,1.0336e-05,0.406176
run_002,1.0341e-05,0.394808
run_002,1.0346e-05,0.39908
run_002,1.0351e-05,0.421921
run_002,1.0356e-05,0.46117
run_002,1.0361e-05,0.506623
run_002,1.0366e-05,0.553495
run_002,1.0371e-05,0.596931
run_002,1.0376e-05,0.632599
run_002,1.0381e-05,0.664141
run_002,1.0386e-05,0.688248
run_002,1.0391e-05,0.709725
run_002,1.0396e-05,0.726119
run_002,1.0401e-05,0.74098
run_002,1.0406e-05,0.752471
run_002,1.0411e-05,0.762906
run_002,1.0416e-05,0.771214
run_002,1.0421e-05,0.778606
run_002,1.0426e-05,0.784537
run_002,1.0431e-05,0.789624
run_002,1.0436e-05,0.793596
run_002,1.0441e-05,0.796726
run_002,1.0446e-05,0.798883
run_002,1.0451e-05,0.800127
run_002,1.0456e-05,0.80038
run_002,1.0461e-05,0.799553
run_002,1.0466e-05,0.797545
run_002,1.0471e-05,0.794141
run_002,1.0476e-05,0.789131
run_002,1.0481e-05,0.782157
run_002,1.0486e-05,0.772776
run_002,1.0491e-05,0.760476
run_002,1.0496e-05,0.744487
run_002,1.0501e-05,0.724412
run_002,1.0506e-05,0.699696
run_002,1.0511e-05,0.671056
run_002,1.0516e-05,0.638462
run_002,1.0521e-05,0.601128
run_002,1.0526e-05,0.555758
run_002,1.0531e-05,0.500456
run_002,1.0536e-05,0.436834
run_002,1.0541e-05,0.373515
run_002,1.0546e-05,0.324801
run_002,1.0551e-05,0.302899
run_002,1.0556e-05,0.307308
run_002,1.0561e-05,0.324871
run_002,1.0566e-05,0.342613
run_002,1.0571e-05,0.357422
run_002,1.0576e-05,0.373815
run_002,1.0581e-05,0.39855
run_002,1.0586e-05,0.436495
run_002,1.0591e-05,0.488462
run_002,1.0596e-05,0.547605
run_002,1.0601e-05,0.605407
run_002,1.0606e-05,0.656008
run_002,1.0611e-05,0.697833
run_002,1.0616e-05,0.731507
run_002,1.0621e-05,0.758501
run_002,1.0626e-05,0.780633
run_002,1.0631e-05,0.799041
run_002,1.0636e-05,0.814546
run_002,1.0641e-05,0.827433
run_002,1.0646e-05,0.838476
run_002,1.0651e-05,0.848122
run_002,1.0656e-05,0.856606
run_002,1.0661e-05,0.863707
run_002,1.0666e-05,0.8693
run_002,1.0671e-05,0.873305
run_002,1.0676e-05,0.875724
run_002,1.0681e-05,0.876753
run_002,1.0686e-05,0.877101
run_002,1.0691e-05,0.878317
run_002,1.0696e-05,0.881934
run_002,1.0701e-05,0.887919
run_002,1.0706e-05,0.894709
run_002,1.0711e-05,0.901037
run_002,1.0716e-05,0.906401
run_002,1.0721e-05,0.910843
run_002,1.0726e-05,0.914531
run_002,1.0731e-05,0.917638
run_002,1.0736e-05,0.920309
run_002,1.0741e-05,0.922634
run_002,1.0746e-05,0.924704
run_002,1.0751e-05,0.926549
run_002,1.0756e-05,0.92823
run_002,1.0761e-05,0.929759
run_002,1.0766e-05,0.931171
run_002,1.0771e-05,0.932475
run_002,1.0776e-05,0.933687
run_002,1.0781e-05,0.93482
run_002,1.0786e-05,0.935878
run_002,1.0791e-05,0.936875
run_002,1.0796e-05,0.937808
run_002,1.0801e-05,0.938691
run_002,1.0806e-05,0.939522
run_002,1.0811e-05,0.940309
run_002,1.0816e-05,0.941051
run_002,1.0821e-05,0.941754
run_002,1.0826e-05,0.94242
run_002,1.0831e-05,0.943048
run_002,1.0836e-05,0.943644
run_002,1.0841e-05,0.944203
run_002,1.0846e-05,0.944734
run_002,1.0851e-05,0.94523
run_002,1.0856e-05,0.945698
run_002,1.0861e-05,0.946135
run_002,1.0866e-05,0.946542
run_002,1.0871e-05,0.94692
run_002,1.0876e-05,0.947266
run_002,1.0881e-05,0.947584
run_002,1.0886e-05,0.947868
run_002,1.0891e-05,0.948122
run_002,1.0896e-05,0.948342
run_002,1.0901e-05,0.948527
run_002,1.0906e-05,0.948676
run_002,1.0911e-05,0.948785
run_002,1.0916e-05,0.948855
run_002,1.0921e-05,0.948877
run_002,1.0926e-05,0.948854
run_002,1.0931e-05,0.948776
run_002,1.0936e-05,0.948641
run_002,1.0941e-05,0.948442
run_002,1.0946e-05,0.94817
run_002,1.0951e-05,0.94782
run_002,1.0956e-05,0.947377
run_002,1.0961e-05,0.946833
run_002,1.0966e-05,0.946168
run_002,1.0971e-05,0.945368
run_002,1.0976e-05,0.944408
run_002,1.0981e-05,0.943261
run_002,1.0986e-05,0.941896
run_002,1.0991e-05,0.940264
run_002,1.0996e-05,0.93832
run_002,1.1001e-05,0.935987
run_002,1.1006e-05,0.933187
run_002,1.1011e-05,0.929799
run_002,1.1016e-05,0.925677
run_002,1.1021e-05,0.920626
run_002,1.1026e-05,0.914362
run_002,1.1031e-05,0.906534
run_002,1.1036e-05,0.896594
