run_id,wavelength_um,reflectance_0
run_006,9.901e-06,0.00423841
run_006,9.906e-06,0.00415836
run_006,9.911e-06,0.00394557
run_006,9.916e-06,0.00356553
run_006,9.921e-06,0.00310609
run_006,9.926e-06,0.00270003
run_006,9.931e-06,0.00242648
run_006,9.936e-06,0.00226374
run_006,9.941e-06,0.00212567
run_006,9.946e-06,0.00193333
run_006,9.951e-06,0.00167543
run_006,9.956e-06,0.00139692
run_006,9.961e-06,0.0011607
run_006,9.966e-06,0.000987792
run_006,9.971e-06,0.000860885
run_006,9.976e-06,0.000741367
run_006,9.981e-06,0.000613046
run_006,9.986e-06,0.000482899
run_006,9.991e-06,0.000373695
run_006,9.996e-06,0.000296716
run_006,1.0001e-05,0.000251647
run_006,1.0006e-05,0.000230551
run_006,1.0011e-05,0.000228581
run_006,1.0016e-05,0.000245148
run_006,1.0021e-05,0.000283453
run_006,1.0026e-05,0.000351732
run_006,1.0031e-05,0.000459737
run_006,1.0036e-05,0.000610137
run_006,1.0041e-05,0.000790702
run_006,1.0046e-05,0.000986373
run_006,1.0051e-05,0.0012033
run_006,1.0056e-05,0.00147283
run_006,1.0061e-05,0.00182201
run_006,1.0066e-05,0.00223097
run_006,1.0071e-05,0.00265429
run_006,1.0076e-05,0.00307529
run_006,1.0081e-05,0.00355566
run_006,1.0086e-05,0.00415772
run_006,1.0091e-05,0.00487306
run_006,1.0096e-05,0.00560079
run_006,1.0101e-05,0.00631414
run_006,1.0106e-05,0.00709441
run_006,1.0111e-05,0.00806738
run_006,1.0116e-05,0.00917682
run_006,1.0121e-05,0.0103033
run_006,1.0126e-05,0.0114049
run_006,1.0131e-05,0.0126736
run_006,1.0136e-05,0.0141786
run_006,1.0141e-05,0.0158262
run_006,1.0146e-05,0.0174339
run_006,1.0151e-05,0.0191722
run_006,1.0156e-05,0.0211846
run_006,1.0161e-05,0.0234607
run_006,1.0166e-05,0.0257379
run_006,1.0171e-05,0.0281879
run_006,1.0176e-05,0.0309499
run_006,1.0181e-05,0.0340596
run_006,1.0186e-05,0.0372255
run_006,1.0191e-05,0.0407237
run_006,1.0196e-05,0.044597
run_006,1.0201e-05,0.0488832
run_006,1.0206e-05,0.0533499
run_006,1.0211e-05,0.0584357
run_006,1.0216e-05,0.0639272
run_006,1.0221e-05,0.0700182
run_006,1.0226e-05,0.0765848
run_006,1.0231e-05,0.0840837
run_006,1.0236e-05,0.0921099
run_006,1.0241e-05,0.101315
run_006,1.0246e-05,0.111314
run_006,1.0251e-05,0.122835
run_006,1.0256e-05,0.135446
run_006,1.0261e-05,0.150163
run_006,1.0266e-05,0.166403
run_006,1.0271e-05,0.185546
run_006,1.0276e-05,0.206904
run_006,1.0281e-05,0.232007
run_006,1.0286e-05,0.260222
run_006,1.0291e-05,0.291909
run_006,1.0296e-05,0.326834
run_006,1.0301e-05,0.36086
run_006,1.0306e-05,0.394403
run_006,1.0311e-05,0.419793
run_006,1.0316e-05,0.437268
run_006,1.0321e-05,0.442945
run_006,1.0326e-05,0.436998
run_006,1.0331e-05,0.422015
run_006,1.0336e-05,0.403112
run_006,1.0341e-05,0.391432
run_006,1.0346e-05,0.394801
run_006,1.0351e-05,0.41625
run_006,1.0356e-05,0.453707
run_006,1.0361e-05,0.497189
run_006,1.0366e-05,0.541875
run_006,1.0371e-05,0.582919
run_006,1.0376e-05,0.615988
run_006,1.0381e-05,0.644587
run_006,1.0386e-05,0.665448
run_006,1.0391e-05,0.683137
run_006,1.0396e-05,0.695252
run_006,1.0401e-05,0.704991
run_006,1.0406e-05,0.710565
run_006,1.0411e-05,0.713784
run_006,1.0416e-05,0.713526
run_006,1.0421e-05,0.710315
run_006,1.0426e-05,0.703345
run_006,1.0431e-05,0.692223
run_006,1.0436e-05,0.676036
run_006,1.0441e-05,0.653572
run_006,1.0446e-05,0.623515
run_006,1.0451e-05,0.584182
run_006,1.0456e-05,0.534524
run_006,1.0461e-05,0.475182
run_006,1.0466e-05,0.410563
run_006,1.0471e-05,0.351995
run_006,1.0476e-05,0.314329
run_006,1.0481e-05,0.308519
run_006,1.0486e-05,0.330003
run_006,1.0491e-05,0.362181
run_006,1.0496e-05,0.389979
run_006,1.0501e-05,0.407195
run_006,1.0506e-05,0.419838
run_006,1.0511e-05,0.440037
run_006,1.0516e-05,0.476753
run_006,1.0521e-05,0.526657
run_006,1.0526e-05,0.580323
run_006,1.0531e-05,0.629119
run_006,1.0536e-05,0.669732
run_006,1.0541e-05,0.701648
run_006,1.0546e-05,0.725841
run_006,1.0551e-05,0.74355
run_006,1.0556e-05,0.755675
run_006,1.0561e-05,0.763193
run_006,1.0566e-05,0.766936
run_006,1.0571e-05,0.767927
run_006,1.0576e-05,0.76695
run_006,1.0581e-05,0.765104
