run_id,wavelength_um,reflectance_0
run_002,9.901e-06,0.00429811
run_002,9.906e-06,0.00421296
run_002,9.911e-06,0.00398864
run_002,9.916e-06,0.00359704
run_002,9.921e-06,0.00313134
run_002,9.926e-06,0.00272522
run_002,9.931e-06,0.00245442
run_002,9.936e-06,0.0022927
run_002,9.941e-06,0.00215164
run_002,9.946e-06,0.00195345
run_002,9.951e-06,0.00168992
run_002,9.956e-06,0.00140821
run_002,9.961e-06,0.00117127
run_002,9.966e-06,0.000998422
run_002,9.971e-06,0.000870723
run_002,9.976e-06,0.000749184
run_002,9.981e-06,0.000618476
run_002,9.986e-06,0.00048653
run_002,9.991e-06,0.000376463
run_002,9.996e-06,0.000299193
run_002,1.0001e-05,0.000253922
run_002,1.0006e-05,0.000232501
run_002,1.0011e-05,0.000230171
run_002,1.0016e-05,0.000246559
run_002,1.0021e-05,0.000285111
run_002,1.0026e-05,0.000354201
run_002,1.0031e-05,0.000463423
run_002,1.0036e-05,0.000614979
run_002,1.0041e-05,0.000796313
run_002,1.0046e-05,0.000992743
run_002,1.0051e-05,0.00121132
run_002,1.0056e-05,0.00148375
run_002,1.0061e-05,0.00183615
run_002,1.0066e-05,0.00224725
run_002,1.0071e-05,0.00267169
run_002,1.0076e-05,0.00309463
run_002,1.0081e-05,0.00357925
run_002,1.0086e-05,0.00418668
run_002,1.0091e-05,0.00490575
run_002,1.0096e-05,0.00563498
run_002,1.0101e-05,0.00635058
run_002,1.0106e-05,0.00713633
run_002,1.0111e-05,0.00811624
run_002,1.0116e-05,0.00922988
run_002,1.0121e-05,0.0103578
run_002,1.0126e-05,0.0114626
run_002,1.0131e-05,0.0127382
run_002,1.0136e-05,0.0142497
run_002,1.0141e-05,0.0158996
run_002,1.0146e-05,0.0175085
run_002,1.0151e-05,0.0192515
run_002,1.0156e-05,0.0212697
run_002,1.0161e-05,0.0235476
run_002,1.0166e-05,0.0258237
run_002,1.0171e-05,0.028275
run_002,1.0176e-05,0.0310388
run_002,1.0181e-05,0.0341455
run_002,1.0186e-05,0.0373053
run_002,1.0191e-05,0.040798
run_002,1.0196e-05,0.0446632
run_002,1.0201e-05,0.0489348
run_002,1.0206e-05,0.0533837
run_002,1.0211e-05,0.0584474
run_002,1.0216e-05,0.0639093
run_002,1.0221e-05,0.0699612
run_002,1.0226e-05,0.0764811
run_002,1.0231e-05,0.083918
run_002,1.0236e-05,0.0918686
run_002,1.0241e-05,0.100976
run_002,1.0246e-05,0.110855
run_002,1.0251e-05,0.12222
run_002,1.0256e-05,0.134641
run_002,1.0261e-05,0.149106
run_002,1.0266e-05,0.165039
run_002,1.0271e-05,0.183765
run_002,1.0276e-05,0.204611
run_002,1.0281e-05,0.229013
run_002,1.0286e-05,0.256356
run_002,1.0291e-05,0.286859
run_002,1.0296e-05,0.320314
run_002,1.0301e-05,0.352496
run_002,1.0306e-05,0.383842
run_002,1.0311e-05,0.406819
run_002,1.0316e-05,0.421671
run_002,1.0321e-05,0.424704
run_002,1.0326e-05,0.416041
run_002,1.0331e-05,0.398132
run_002,1.0336e-05,0.37566
run_002,1.0341e-05,0.358779
run_002,1.0346e-05,0.354079
run_002,1.0351e-05,0.363103
run_002,1.0356e-05,0.381874
run_002,1.0361e-05,0.399161
run_002,1.0366e-05,0.408815
run_002,1.0371e-05,0.4051
run_002,1.0376e-05,0.389249
run_002,1.0381e-05,0.369917
run_002,1.0386e-05,0.362497
run_002,1.0391e-05,0.379072
run_002,1.0396e-05,0.419067
run_002,1.0401e-05,0.473569
run_002,1.0406e-05,0.526998
run_002,1.0411e-05,0.575726
run_002,1.0416e-05,0.614192
run_002,1.0421e-05,0.644579
run_002,1.0426e-05,0.665972
run_002,1.0431e-05,0.680026
run_002,1.0436e-05,0.68645
run_002,1.0441e-05,0.685725
run_002,1.0446e-05,0.67839
run_002,1.0451e-05,0.666946
