run_id,wavelength_um,reflectance_0
run_004,9.901e-06,0.00411703
run_004,9.906e-06,0.00404651
run_004,9.911e-06,0.00385308
run_004,9.916e-06,0.00349313
run_004,9.921e-06,0.00304642
run_004,9.926e-06,0.00264373
run_004,9.931e-06,0.0023687
run_004,9.936e-06,0.00220631
run_004,9.941e-06,0.00207414
run_004,9.946e-06,0.00189197
run_004,9.951e-06,0.00164404
run_004,9.956e-06,0.00137191
run_004,9.961e-06,0.00113824
run_004,9.966e-06,0.000966455
run_004,9.971e-06,0.00084168
run_004,9.976e-06,0.000725947
run_004,9.981e-06,0.000601829
run_004,9.986e-06,0.000474908
run_004,9.991e-06,0.000367438
run_004,9.996e-06,0.000291237
run_004,1.0001e-05,0.000246663
run_004,1.0006e-05,0.000226052
run_004,1.0011e-05,0.000224426
run_004,1.0016e-05,0.000240941
run_004,1.0021e-05,0.000278511
run_004,1.0026e-05,0.000345126
run_004,1.0031e-05,0.000450646
run_004,1.0036e-05,0.000598337
run_004,1.0041e-05,0.000776556
run_004,1.0046e-05,0.00096989
run_004,1.0051e-05,0.00118319
run_004,1.0056e-05,0.00144703
run_004,1.0061e-05,0.00178957
run_004,1.0066e-05,0.00219305
run_004,1.0071e-05,0.00261235
run_004,1.0076e-05,0.00302829
run_004,1.0081e-05,0.00349999
run_004,1.0086e-05,0.00409112
run_004,1.0091e-05,0.0047972
run_004,1.0096e-05,0.00551884
run_004,1.0101e-05,0.0062252
run_004,1.0106e-05,0.00699348
run_004,1.0111e-05,0.00795131
run_004,1.0116e-05,0.00904879
run_004,1.0121e-05,0.0101671
run_004,1.0126e-05,0.0112583
run_004,1.0131e-05,0.01251
run_004,1.0136e-05,0.0139973
run_004,1.0141e-05,0.0156324
run_004,1.0146e-05,0.0172292
run_004,1.0151e-05,0.0189503
run_004,1.0156e-05,0.020942
run_004,1.0161e-05,0.0232017
run_004,1.0166e-05,0.0254659
run_004,1.0171e-05,0.0278976
run_004,1.0176e-05,0.0306378
run_004,1.0181e-05,0.0337297
run_004,1.0186e-05,0.0368805
run_004,1.0191e-05,0.0403586
run_004,1.0196e-05,0.0442113
run_004,1.0201e-05,0.048481
run_004,1.0206e-05,0.0529312
run_004,1.0211e-05,0.0579979
run_004,1.0216e-05,0.063474
run_004,1.0221e-05,0.0695516
run_004,1.0226e-05,0.076105
run_004,1.0231e-05,0.0835939
run_004,1.0236e-05,0.0916142
run_004,1.0241e-05,0.100817
run_004,1.0246e-05,0.110818
run_004,1.0251e-05,0.12235
run_004,1.0256e-05,0.13498
run_004,1.0261e-05,0.149729
run_004,1.0266e-05,0.166014
run_004,1.0271e-05,0.185225
run_004,1.0276e-05,0.206671
run_004,1.0281e-05,0.231903
run_004,1.0286e-05,0.260281
run_004,1.0291e-05,0.292191
run_004,1.0296e-05,0.327387
run_004,1.0301e-05,0.36174
run_004,1.0306e-05,0.395636
run_004,1.0311e-05,0.421359
run_004,1.0316e-05,0.439115
run_004,1.0321e-05,0.444976
run_004,1.0326e-05,0.439136
run_004,1.0331e-05,0.424269
run_004,1.0336e-05,0.405669
run_004,1.0341e-05,0.394679
run_004,1.0346e-05,0.399184
run_004,1.0351e-05,0.422042
run_004,1.0356e-05,0.461075
run_004,1.0361e-05,0.506207
run_004,1.0366e-05,0.552688
run_004,1.0371e-05,0.595733
run_004,1.0376e-05,0.631046
run_004,1.0381e-05,0.662245
run_004,1.0386e-05,0.686056
run_004,1.0391e-05,0.707235
run_004,1.0396e-05,0.723355
run_004,1.0401e-05,0.737925
run_004,1.0406e-05,0.749126
run_004,1.0411e-05,0.759239
run_004,1.0416e-05,0.767196
run_004,1.0421e-05,0.774183
run_004,1.0426e-05,0.779647
run_004,1.0431e-05,0.78417
run_004,1.0436e-05,0.787459
run_004,1.0441e-05,0.78973
run_004,1.0446e-05,0.790799
run_004,1.0451e-05,0.790627
run_004,1.0456e-05,0.789015
run_004,1.0461e-05,0.785701
run_004,1.0466e-05,0.780359
run_004,1.0471e-05,0.772584
run_004,1.0476e-05,0.762076
run_004,1.0481e-05,0.749058
run_004,1.0486e-05,0.734508
run_004,1.0491e-05,0.720422
run_004,1.0496e-05,0.70813
run_004,1.0501e-05,0.697661
run_004,1.0506e-05,0.686669
run_004,1.0511e-05,0.672141
run_004,1.0516e-05,0.651792
run_004,1.0521e-05,0.625743
run_004,1.0526e-05,0.595786
run_004,1.0531e-05,0.564596
run_004,1.0536e-05,0.531751
run_004,1.0541e-05,0.494032
run_004,1.0546e-05,0.448792
run_004,1.0551e-05,0.396836
run_004,1.0556e-05,0.343647
run_004,1.0561e-05,0.298526
run_004,1.0566e-05,0.273624
run_004,1.0571e-05,0.276276
run_004,1.0576e-05,0.305582
run_004,1.0581e-05,0.354618
run_004,1.0586e-05,0.413126
