run_id,wavelength_um,reflectance_0
run_002,9.901e-06,0.00410539
run_002,9.906e-06,0.00403731
run_002,9.911e-06,0.00386217
run_002,9.916e-06,0.00352058
run_002,9.921e-06,0.00307924
run_002,9.926e-06,0.00266705
run_002,9.931e-06,0.00237642
run_002,9.936e-06,0.00220354
run_002,9.941e-06,0.00207136
run_002,9.946e-06,0.00189648
run_002,9.951e-06,0.00165549
run_002,9.956e-06,0.00138453
run_002,9.961e-06,0.00114646
run_002,9.966e-06,0.000969019
run_002,9.971e-06,0.000841476
run_002,9.976e-06,0.000726528
run_002,9.981e-06,0.000604535
run_002,9.986e-06,0.000478653
run_002,9.991e-06,0.000370457
run_002,9.996e-06,0.000292744
run_002,1.0001e-05,0.000247097
run_002,1.0006e-05,0.000226283
run_002,1.0011e-05,0.00022507
run_002,1.0016e-05,0.000242118
run_002,1.0021e-05,0.000279815
run_002,1.0026e-05,0.000345804
run_002,1.0031e-05,0.00045027
run_002,1.0036e-05,0.000597609
run_002,1.0041e-05,0.000777056
run_002,1.0046e-05,0.000972356
run_002,1.0051e-05,0.00118609
run_002,1.0056e-05,0.00144782
run_002,1.0061e-05,0.00178798
run_002,1.0066e-05,0.00219236
run_002,1.0071e-05,0.00261591
run_002,1.0076e-05,0.00303474
run_002,1.0081e-05,0.00350398
run_002,1.0086e-05,0.00409023
run_002,1.0091e-05,0.00479612
run_002,1.0096e-05,0.00552388
run_002,1.0101e-05,0.00623516
run_002,1.0106e-05,0.0070002
run_002,1.0111e-05,0.00795124
run_002,1.0116e-05,0.00904914
run_002,1.0121e-05,0.0101756
run_002,1.0126e-05,0.0112706
run_002,1.0131e-05,0.0125158
run_002,1.0136e-05,0.013997
run_002,1.0141e-05,0.0156368
run_002,1.0146e-05,0.017241
run_002,1.0151e-05,0.0189589
run_002,1.0156e-05,0.0209421
run_002,1.0161e-05,0.0232027
run_002,1.0166e-05,0.0254734
run_002,1.0171e-05,0.027902
run_002,1.0176e-05,0.0306333
run_002,1.0181e-05,0.0337245
run_002,1.0186e-05,0.0368781
run_002,1.0191e-05,0.0403492
run_002,1.0196e-05,0.044193
run_002,1.0201e-05,0.0484605
run_002,1.0206e-05,0.0529055
run_002,1.0211e-05,0.0579594
run_002,1.0216e-05,0.0634259
run_002,1.0221e-05,0.069493
run_002,1.0226e-05,0.0760294
run_002,1.0231e-05,0.0834997
run_002,1.0236e-05,0.0914998
run_002,1.0241e-05,0.100674
run_002,1.0246e-05,0.110645
run_002,1.0251e-05,0.122138
run_002,1.0256e-05,0.134722
run_002,1.0261e-05,0.149412
run_002,1.0266e-05,0.16563
run_002,1.0271e-05,0.184752
run_002,1.0276e-05,0.206096
run_002,1.0281e-05,0.231192
run_002,1.0286e-05,0.259412
run_002,1.0291e-05,0.29112
run_002,1.0296e-05,0.326091
run_002,1.0301e-05,0.3602
run_002,1.0306e-05,0.39387
run_002,1.0311e-05,0.419452
run_002,1.0316e-05,0.437201
run_002,1.0321e-05,0.443255
run_002,1.0326e-05,0.437826
run_002,1.0331e-05,0.423547
run_002,1.0336e-05,0.405587
run_002,1.0341e-05,0.395085
run_002,1.0346e-05,0.399761
run_002,1.0351e-05,0.422416
run_002,1.0356e-05,0.460744
run_002,1.0361e-05,0.504861
run_002,1.0366e-05,0.550022
run_002,1.0371e-05,0.591688
run_002,1.0376e-05,0.625659
run_002,1.0381e-05,0.655546
run_002,1.0386e-05,0.678148
run_002,1.0391e-05,0.698126
run_002,1.0396e-05,0.7131
run_002,1.0401e-05,0.726494
run_002,1.0406e-05,0.736526
run_002,1.0411e-05,0.74541
run_002,1.0416e-05,0.752107
run_002,1.0421e-05,0.757755
run_002,1.0426e-05,0.76182
run_002,1.0431e-05,0.764856
run_002,1.0436e-05,0.766587
run_002,1.0441e-05,0.767222
run_002,1.0446e-05,0.766605
run_002,1.0451e-05,0.764728
run_002,1.0456e-05,0.761457
run_002,1.0461e-05,0.756621
run_002,1.0466e-05,0.750017
run_002,1.0471e-05,0.741332
run_002,1.0476e-05,0.730173
run_002,1.0481e-05,0.716071
run_002,1.0486e-05,0.698279
run_002,1.0491e-05,0.676168
run_002,1.0496e-05,0.648518
run_002,1.0501e-05,0.614876
run_002,1.0506e-05,0.57414
run_002,1.0511e-05,0.527227
run_002,1.0516e-05,0.47424
run_002,1.0521e-05,0.41624
run_002,1.0526e-05,0.352833
run_002,1.0531e-05,0.287837
run_002,1.0536e-05,0.230396
run_002,1.0541e-05,0.193275
run_002,1.0546e-05,0.182614
run_002,1.0551e-05,0.191408
run_002,1.0556e-05,0.204412
run_002,1.0561e-05,0.208564
run_002,1.0566e-05,0.198235
run_002,1.0571e-05,0.176173
run_002,1.0576e-05,0.15403
run_002,1.0581e-05,0.147562
run_002,1.0586e-05,0.168288
run_002,1.0591e-05,0.216071
run_002,1.0596e-05,0.281042
run_002,1.0601e-05,0.351564
run_002,1.0606e-05,0.417549
run_002,1.0611e-05,0.472893
run_002,1.0616e-05,0.514795
run_002,1.0621e-05,0.543007
run_002,1.0626e-05,0.559831
run_002,1.0631e-05,0.570682
run_002,1.0636e-05,0.5848
run_002,1.0641e-05,0.609802
run_002,1.0646e-05,0.645402
run_002,1.0651e-05,0.684338
run_002,1.0656e-05,0.720664
run_002,1.0661e-05,0.751605
run_002,1.0666e-05,0.77714
run_002,1.0671e-05,0.798016
run_002,1.0676e-05,0.815168
run_002,1.0681e-05,0.829442
run_002,1.0686e-05,0.841415
run_002,1.0691e-05,0.851644
run_002,1.0696e-05,0.86041
run_002,1.0701e-05,0.86807
run_002,1.0706e-05,0.874765
run_002,1.0711e-05,0.88071
run_002,1.0716e-05,0.886
run_002,1.0721e-05,0.890754
run_002,1.0726e-05,0.895046
run_002,1.0731e-05,0.898938
run_002,1.0736e-05,0.902496
run_002,1.0741e-05,0.905746
