run_id,wavelength_um,reflectance_0
run_009,9.901e-06,0.00398044
run_009,9.906e-06,0.00391843
run_009,9.911e-06,0.00374303
run_009,9.916e-06,0.00340313
run_009,9.921e-06,0.00297079
run_009,9.926e-06,0.00257407
run_009,9.931e-06,0.00229979
run_009,9.936e-06,0.00213887
run_009,9.941e-06,0.0020128
run_009,9.946e-06,0.00184087
run_009,9.951e-06,0.00160357
run_009,9.956e-06,0.00133915
run_009,9.961e-06,0.00110953
run_009,9.966e-06,0.000940067
run_009,9.971e-06,0.00081813
run_009,9.976e-06,0.000706647
run_009,9.981e-06,0.000587244
run_009,9.986e-06,0.000464223
run_009,9.991e-06,0.000359184
run_009,9.996e-06,0.000284318
run_009,1.0001e-05,0.00024059
run_009,1.0006e-05,0.000220662
run_009,1.0011e-05,0.000219481
run_009,1.0016e-05,0.000235959
run_009,1.0021e-05,0.000272702
run_009,1.0026e-05,0.000337426
run_009,1.0031e-05,0.000440056
run_009,1.0036e-05,0.000584411
run_009,1.0041e-05,0.000759433
run_009,1.0046e-05,0.000949431
run_009,1.0051e-05,0.00115801
run_009,1.0056e-05,0.00141489
run_009,1.0061e-05,0.00174912
run_009,1.0066e-05,0.00214504
run_009,1.0071e-05,0.00255797
run_009,1.0076e-05,0.00296648
run_009,1.0081e-05,0.00342695
run_009,1.0086e-05,0.00400403
run_009,1.0091e-05,0.00469698
run_009,1.0096e-05,0.00540836
run_009,1.0101e-05,0.00610349
run_009,1.0106e-05,0.00685526
run_009,1.0111e-05,0.00779244
run_009,1.0116e-05,0.00887152
run_009,1.0121e-05,0.00997491
run_009,1.0126e-05,0.0110487
run_009,1.0131e-05,0.0122756
run_009,1.0136e-05,0.013736
run_009,1.0141e-05,0.0153481
run_009,1.0146e-05,0.0169235
run_009,1.0151e-05,0.0186157
run_009,1.0156e-05,0.0205733
run_009,1.0161e-05,0.0228012
run_009,1.0166e-05,0.0250365
run_009,1.0171e-05,0.0274321
run_009,1.0176e-05,0.0301304
run_009,1.0181e-05,0.0331817
run_009,1.0186e-05,0.0362932
run_009,1.0191e-05,0.0397234
run_009,1.0196e-05,0.0435245
run_009,1.0201e-05,0.0477426
run_009,1.0206e-05,0.0521382
run_009,1.0211e-05,0.0571409
run_009,1.0216e-05,0.0625523
run_009,1.0221e-05,0.0685595
run_009,1.0226e-05,0.0750359
run_009,1.0231e-05,0.0824396
run_009,1.0236e-05,0.0903706
run_009,1.0241e-05,0.0994698
run_009,1.0246e-05,0.109362
run_009,1.0251e-05,0.120768
run_009,1.0256e-05,0.133262
run_009,1.0261e-05,0.147851
run_009,1.0266e-05,0.163961
run_009,1.0271e-05,0.182961
run_009,1.0276e-05,0.204173
run_009,1.0281e-05,0.229118
run_009,1.0286e-05,0.257171
run_009,1.0291e-05,0.288684
run_009,1.0296e-05,0.323433
run_009,1.0301e-05,0.357279
run_009,1.0306e-05,0.390637
run_009,1.0311e-05,0.415871
run_009,1.0316e-05,0.433244
run_009,1.0321e-05,0.438965
run_009,1.0326e-05,0.433287
run_009,1.0331e-05,0.418844
run_009,1.0336e-05,0.400688
run_009,1.0341e-05,0.389731
run_009,1.0346e-05,0.393551
run_009,1.0351e-05,0.414986
run_009,1.0356e-05,0.451799
run_009,1.0361e-05,0.494167
run_009,1.0366e-05,0.537183
run_009,1.0371e-05,0.576156
run_009,1.0376e-05,0.606684
run_009,1.0381e-05,0.632058
run_009,1.0386e-05,0.648921
run_009,1.0391e-05,0.661231
run_009,1.0396e-05,0.666439
run_009,1.0401e-05,0.666562
run_009,1.0406e-05,0.65962
run_009,1.0411e-05,0.64552
run_009,1.0416e-05,0.623289
run_009,1.0421e-05,0.592544
run_009,1.0426e-05,0.557008
run_009,1.0431e-05,0.524055
run_009,1.0436e-05,0.507239
run_009,1.0441e-05,0.515474
run_009,1.0446e-05,0.546056
run_009,1.0451e-05,0.587099
run_009,1.0456e-05,0.627102
run_009,1.0461e-05,0.660045
run_009,1.0466e-05,0.684326
run_009,1.0471e-05,0.699818
run_009,1.0476e-05,0.707216
run_009,1.0481e-05,0.70658
run_009,1.0486e-05,0.69813
run_009,1.0491e-05,0.682642
run_009,1.0496e-05,0.662683
run_009,1.0501e-05,0.644595
run_009,1.0506e-05,0.63564
run_009,1.0511e-05,0.641075
run_009,1.0516e-05,0.660517
run_009,1.0521e-05,0.687995
run_009,1.0526e-05,0.716424
run_009,1.0531e-05,0.740681
run_009,1.0536e-05,0.759349
run_009,1.0541e-05,0.772787
run_009,1.0546e-05,0.782163
run_009,1.0551e-05,0.788616
