run_id,wavelength_um,reflectance_0
run_008,9.901e-06,0.00400588
run_008,9.906e-06,0.00394231
run_008,9.911e-06,0.00376343
run_008,9.916e-06,0.00341964
run_008,9.921e-06,0.00298455
run_008,9.926e-06,0.00258676
run_008,9.931e-06,0.00231246
run_008,9.936e-06,0.00215137
run_008,9.941e-06,0.0020242
run_008,9.946e-06,0.00185032
run_008,9.951e-06,0.00161099
run_008,9.956e-06,0.00134513
run_008,9.961e-06,0.00111478
run_008,9.966e-06,0.00094493
run_008,9.971e-06,0.000822496
run_008,9.976e-06,0.000710226
run_008,9.981e-06,0.000589933
run_008,9.986e-06,0.000466176
run_008,9.991e-06,0.000360684
run_008,9.996e-06,0.000285572
run_008,1.0001e-05,0.000241686
run_008,1.0006e-05,0.00022162
run_008,1.0011e-05,0.000220337
run_008,1.0016e-05,0.000236798
run_008,1.0021e-05,0.000273668
run_008,1.0026e-05,0.000338716
run_008,1.0031e-05,0.000441853
run_008,1.0036e-05,0.000586788
run_008,1.0041e-05,0.000762348
run_008,1.0046e-05,0.000952896
run_008,1.0051e-05,0.00116228
run_008,1.0056e-05,0.0014204
run_008,1.0061e-05,0.00175611
run_008,1.0066e-05,0.00215333
run_008,1.0071e-05,0.00256732
run_008,1.0076e-05,0.00297708
run_008,1.0081e-05,0.00343953
run_008,1.0086e-05,0.00401911
run_008,1.0091e-05,0.00471435
run_008,1.0096e-05,0.00542743
run_008,1.0101e-05,0.00612443
run_008,1.0106e-05,0.00687909
run_008,1.0111e-05,0.00781993
run_008,1.0116e-05,0.00890219
run_008,1.0121e-05,0.0100081
run_008,1.0126e-05,0.0110848
run_008,1.0131e-05,0.012316
run_008,1.0136e-05,0.0137811
run_008,1.0141e-05,0.0153971
run_008,1.0146e-05,0.0169761
run_008,1.0151e-05,0.0186733
run_008,1.0156e-05,0.0206369
run_008,1.0161e-05,0.0228703
run_008,1.0166e-05,0.0251104
run_008,1.0171e-05,0.0275122
run_008,1.0176e-05,0.030218
run_008,1.0181e-05,0.0332763
run_008,1.0186e-05,0.0363946
run_008,1.0191e-05,0.0398333
run_008,1.0196e-05,0.0436437
run_008,1.0201e-05,0.047871
run_008,1.0206e-05,0.0522766
run_008,1.0211e-05,0.0572912
run_008,1.0216e-05,0.0627148
run_008,1.0221e-05,0.0687355
run_008,1.0226e-05,0.075227
run_008,1.0231e-05,0.0826479
run_008,1.0236e-05,0.0905974
run_008,1.0241e-05,0.0997188
run_008,1.0246e-05,0.109636
run_008,1.0251e-05,0.121071
run_008,1.0256e-05,0.133597
